"Id","IsDeleted","Name","SetupOwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Category_Name__c","LLC_BI__Is_Active__c","LLC_BI__Key__c","LLC_BI__Value__c","LLC_BI__Description__c"
"a1DDm000000kUmxMAE","","42797660592160121","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","ncred_webpack_resource","nCRED__vf_includes",""
"a1DDm000000kUmyMAE","","42892025178781697","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Income Statement.hide","false",""
"a1DDm000000kUmzMAE","","42388590213150700","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Income Statement.render","false",""
"a1DDm000000kUn0MAE","","42729093741145130","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Balance Sheet.order","8",""
"a1DDm000000kUn1MAE","","42980559692389223","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Income Statement.order","7",""
"a1DDm000000kUn2MAE","","42923667201855594","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Balance Sheet.hide","false",""
"a1DDm000000kUn3MAE","","42243265222135256","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Balance Sheet.render","false",""
"a1DDm000000kUn4MAE","","42844254584470830","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Personal Financial Statement.hide","false",""
"a1DDm000000kUn5MAE","","42318646524126507","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Personal Financial Statement.render","false",""
"a1DDm000000kUn6MAE","","42955239220352579","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Personal Financial Statement.order","11",""
"a1DDm000000kUn7MAE","","42283732342246056","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Budget.hide","false",""
"a1DDm000000kUn8MAE","","42310995049989147","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Budget.render","false",""
"a1DDm000000kUn9MAE","","42833878844792387","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","complex_deal_support","true","Disable_No_Action_Cloning","true",""
"a1DDm000000kUnAMAU","","42057856355613198","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Budget.order","12",""
"a1DDm000000kUnBMAU","","42197077597208867","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","Credit Memo","true","credit_memo_display_empty_narratives","true",""
"a1DDm000000kUnCMAU","","42289189592915091","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","MEMO","true","AutoGeneratedCategories","",""
"a1DDm000000kUnDMAU","","42321731563139104","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","decline_withdraw_from_highest_down","true","decline_withdraw_from_highest_down","false",""
"a1DDm000000kUnEMAU","","TM Proforma Options Account","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Proforma","true","TM_Proforma_Options_Account","Account_Proforma_ECA","This field indicates the field set that will be used to display the fields on the Scenario Options modal that are on the Account object"
"a1DDm000000kUnFMAU","","TM Proforma Options Scenario","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Proforma","true","TM_Proforma_Options_Scenario","Scenario_Proforma_ECA","This field indicates the field set that will be use to display the fields on the Scenario Options modal that are on the Scenario object"
"a1DDm000000kUnGMAU","","TM Proforma Quantity Pricing","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Proforma","true","TM_Proforma_Quantity_Pricing_Page","TM_Proforma_Quantity_Pricing","This field indicates the field set that will be use to display the fields on the Proforma Quantity and Pricing screen"
"a1DDm000000kUnHMAU","","TM Proforma Default Style","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Proforma","true","TM_Proforma_Default_Style","/resource/1510692211595/LLC_BI__ncProforma/css/Style.css","This field indicates the static resource name for the default styles of Proforma base page and template."
"a1DDm000000kUnIMAU","","TM Proforma Total Quantity Pricing","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Proforma","true","TM_Proforma_Total_Quantity_Pricing","TM_Proforma_Total_Quantity_Pricing","This field indicates field-set is used to display the configurable columns in the summary row on the Proforma Quantity and Pricing screen"
"a1DDm000000kUnJMAU","","Scenario Card Screen","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Proforma","true","Scenario_Card_Screen","Scenario_Card_Screen","This field indicates the value of the lookup_key for the Screen record used to define the Scenario Card layout"
"a1DDm000000kUnKMAU","","TM Proforma Default Convert Stage","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Proforma","true","TM_Proforma_Default_Convert_Stage","Order Entry",""
"a1DDm000000kUnLMAU","","Booked_Loan_Trigger_Handler","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","Booked_Loan_Trigger_Handler","true","Disable_Lien_Creation","false",""
"a1DDm000000kUnMMAU","","collateral_creation","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","collateral_creation","true","create_child_same_type","true",""
"a1DDm000000kUnNMAU","","42850263832301271","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","LoanLifeCycleSearchCategory","true","LoanLifeCycleSearchKey","false",""
"a1DDm000000kUnOMAU","","42527161401016274","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","Manage Loan Fees","true","Fees Per Page","50",""
"a1DDm000000kUnPMAU","","42273781873254846","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","MEMO","true","AutoGeneratedCategories","",""
"a1DDm000000kUnQMAU","","DFA2996A_BC25_4DFE_A44A_BCCB7BB727CC","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","system_admin","true","last_installed_by_id","005Dm000001PCR9IAO",""
"a1DDm000000kUnRMAU","","7EB5DA02_BAA2_4AF5_8586_5F267D94EB75","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","system_admin","true","last_installed_time","1541455172821",""
"a1DDm000000kUnSMAU","","16976AAC_96E0_4096_A603_997E758E901D","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","Loan_Facility_Creation","false","Hide_Loan_Name","Temporary Name Value","When this system property is active, the loan name does not render on the Loan Facility Creation page. The value is the temporary name created for any new loan or facility. By default, it is inactive."
"a1DDm000000kUnTMAU","","6FC36E5F_2345_4321_8618_30C376FA5741","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","Loan_Facility_Creation","true","Additional_Fields_Default_Screen","Default_Loan_Facility_Creation_Additional_Fields","This is the lookup key for the default screen utilized in additional fields."
"a1DDm000000kUnUMAU","","42062046647961870","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","complex_deal_support","true","inactive_package_stages","Complete",""
"a1DDm000000kUnVMAU","","42472444434870719","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","complex_deal_support","true","inactive_package_statuses","Rejected,Recalled,Declined,Complete,Lost,Withdrawn,Intermediately Rejected",""
"a1DDm000000kUnWMAU","","Show Setup Fee","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","TM Proforma","true","TM_Proforma_Show_Setup_Fee","True","This system property gives administrators the option to display the Setup Fee total on the Proforma Summary card. By default, the system property value is set to true, and the Setup Fee total displays on the Proforma Summary card."
"a1DDm000000kUnXMAU","","42152955916191256","","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","","underwriting","true","Spreads 2018 R2","true",""
"a1DDm000000kUnYMAU","","42635321148244846","","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","","underwriting","true","NOI 2018 R1","true",""
"a1DDm000000kUnZMAU","","1D3BA638_465D_4C6B_8806_CE4DC8AA53F2","","2023-02-24T16:04:45.000Z","005Dm000001PCRkIAO","2023-02-24T16:04:45.000Z","005Dm000001PCRkIAO","","FormsLite","true","SaveAttachment","true",""
"a1DDm000000kUnaMAE","","F2E6A6BD_FCFB_48C2_93DF_D0DFF3871F06","","2023-02-24T16:04:45.000Z","005Dm000001PCRkIAO","2023-02-24T16:04:45.000Z","005Dm000001PCRkIAO","","FormsDocumentManager","true","SaveToDocumentManager","true",""
"a1DDm000000kUnbMAE","","EE188F14_2547_4A2A_BAA5_A8D83BEE4FAB","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","system_admin","true","enable_batch_button","true",""
"a1DDm000000kUncMAE","","843352574446501844","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","CSA Customer Success Admin","true","Is_Installed_CSA_Admin","true",""
"a1DDm000000kUndMAE","","Enable_Data_Carryover","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","TM Maintenance","true","Enable_Data_Carryover","false","This system setting enables support for cross tab conditional rendering within the Treasury Maintenance experience."
"a1DDm000000kUneMAE","","Write Back Blocked Objects","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","TM Maintenance","true","Write_Back_Blocked_Objects","User,LLC_BI__Checklist__c","This property allows you to enter a comma delimited list of SObjects that will not be updated when the Treasury Maintenance write back trigger is executed. On installation, the system sets Is Active to true and the value to 'User,LLC_BI__Checklist__c'."
"a1DDm000000kUnfMAE","","Spreads TTM Data Update","","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","","underwriting","true","spreads_ttm_data_update","true","This system property identifies when the system has executed the TTMLookupBatchUpdater and TTMRecordValueBatchUpdater batch updaters. On installation, the system sets Is Active to True and the value to True if the system has executed the batch updaters."
"a1DDm000000kUngMAE","","Delete Maintenance Request Statuses","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Maintenance","true","TM_Delete_Maintenance_Request_Statuses","Submitted","This field indicates the which statuses will cause the Delete link to display for a treasury maintenance record"
"a1DDm000000kUnhMAE","","42870706282035847","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","MEMO","true","AutoGeneratedCategories","",""
"a1DDm000000kUniMAE","","Delete Maintenance Order Statuses","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Maintenance","true","TM_Delete_Maintenance_Order_Statuses","New","This field indicates the which statuses will cause the Delete icon to display for a maintenance order on the Maintenance Request Orders card."
"a1DDm000000kUnjMAE","","Edit Maintenance Statuses","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Maintenance","true","TM_Maintenance_Edit_Statuses","Submitted, Open","This field indicates the which statues will cause the Edit link to display for a treasury maintenance record"
"a1DDm000000kUnkMAE","","Complete Maintenance Statuses","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","TM Maintenance","true","TM_Maintenance_Complete_Statuses","Complete","Enter a comma-delimited list of statuses that update the Treasury Service parameters per maintenance request."
"a1DDm000000kUnlMAE","","Treasury Services Summary Fieldset","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","Treasury Services Summary","true","Treasury_Services_Summary_Fieldset","Treasury_Services_Summary_UI","Identifies the fielset to be used for the Treasury Services Summary view."
"a1DDm000000kUnmMAE","","A6D60919_558B_4D44_9099_2EEBEA1C4E61","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","ENTITY_INVOLVEMENT","true","All_Relationships_Field_Set","IB_Entity_Involvement_All_Relationships",""
"a1DDm000000kUnnMAE","","8FF3570A_76E5_455D_9617_005F36519A80","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","ENTITY_INVOLVEMENT","true","Individuals_Field_Set","IB_Entity_Involvement_Individuals_FS_CM",""
"a1DDm000000kUnoMAE","","Enable Custom Service Total","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","TM Proforma","true","Enable_Custom_Service_Total","false","This system property allows you to enable the Service Total section of the proforma to be configurable."
"a1DDm000000kUnpMAE","","B0F6A41C_4FD6_4B96_BC76_522D41D0A3B4","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","ENTITY_INVOLVEMENT","true","Businesses_Field_Set","IB_Entity_Involvement_Businesses_Fields",""
"a1DDm000000kUnqMAE","","42465044947062744","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","MEMO","true","AutoGeneratedCategories","",""
"a1DDm000000kUnrMAE","","Display View Scenario Icon","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","TM Proforma","true","Display_View_Scenario_Icon","false","This system property indicates if the View Scenario Icon should display on the Proforma scenario card."
"a1DDm000000kUnsMAE","","CLEANER.Covenant Batch Updater","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","CLEANER","true","CLEANER.Covenant Batch Updater","08eDm000002glzB",""
"a1DDm000000kUntMAE","","42267665165696903","","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","2023-02-24T16:04:45.000Z","005Dm000001PCRAIA4","","underwriting","true","RMA_AWS_YEAR","2019",""
"a1DDm000000kUnuMAE","","0698A9CC_92E6_498E_8688_064298C57E11","","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","2023-02-24T16:04:45.000Z","005Dm000001PCR9IAO","","TM Maintenance","true","TM_Maintenance_Allow_Duplicate_OTM","false","This system property gives admins the option to include deposits/contacts already associated with a Treasury Service. By default, the system property value is set to false and deposits/contacts already associated with a Treasury Service will be excluded."
"a1DDm000000kUnvMAE","","OVERRIDE_All_Relationships_Field_Set","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","ENTITY_INVOLVEMENT","false","All_Relationships_Field_Set","Entity_Involvement_All_Relation_Custom","OVERRIDE FOR NON SS_PE & TIN_PE FIELDS (PDI-7501)"
"a1DDm000000kUnwMAE","","42052193361181445","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Overview.render","true",""
"a1DDm000000kUnxMAE","","OVERRIDE_Individuals_Field_Set","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","ENTITY_INVOLVEMENT","false","Individuals_Field_Set","Entity_Involvement_Individuals_Custom","OVERRIDE FOR NON SS_PE & TIN_PE FIELDS (PDI-7501)"
"a1DDm000000kUnyMAE","","OVERRIDE_Businesses_Field_Set","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","ENTITY_INVOLVEMENT","false","Businesses_Field_Set","Entity_Involvement_Businesses_Custom","OVERRIDE FOR NON SS_PE & TIN_PE FIELDS (PDI-7501)"
"a1DDm000000kUnzMAE","","42173784230479916","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Overview.hide","false",""
"a1DDm000000kUo0MAE","","42218871317177102","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Overview.order","1",""
"a1DDm000000kUo1MAE","","42735688339366070","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Borrower Analysis.hide","false",""
"a1DDm000000kUo2MAE","","42879497428452926","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Borrower Analysis.render","false",""
"a1DDm000000kUo3MAE","","42651355235047981","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Borrower Analysis.order","2",""
"a1DDm000000kUo4MAE","","42314513109609928","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Co-Borrower Analysis.hide","false",""
"a1DDm000000kUo5MAE","","42811173702573930","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Co-Borrower Analysis.render","false",""
"a1DDm000000kUo6MAE","","42247931174952470","","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","underwriting","true","section.Co-Borrower Analysis.order","3",""
