"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","LLC_BI__Category__c","LLC_BI__lookupKey__c"
"a3YDm000000GuCYMA0","005Dm000000nnayIAA","","Profit Before Extraordinary Items","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Profit_Before_Extraordinary_Items_ACCTGRD"
"a3YDm000000GuCZMA0","005Dm000000nnayIAA","","Net Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Net_Profit_ACCTGRD"
"a3YDm000000GuCaMAK","005Dm000000nnayIAA","","Total Cash and Equivalents","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Cash_and_Equiv_ACCTGRD"
"a3YDm000000GuCbMAK","005Dm000000nnayIAA","","Net Trade Receivables","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Net_Trade_Receivables_ACCTGRD"
"a3YDm000000GuCcMAK","005Dm000000nnayIAA","","Total Inventory","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Inventory_ACCTGRD"
"a3YDm000000GuCdMAK","005Dm000000nnayIAA","","Total Other Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Other_Current_Assets_ACCTGRD"
"a3YDm000000GuCeMAK","005Dm000000nnayIAA","","Total Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Current_Assets_ACCTGRD"
"a3YDm000000GuCfMAK","005Dm000000nnayIAA","","Gross Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Gross_Fixed_Assets_ACCTGRD"
"a3YDm000000GuCgMAK","005Dm000000nnayIAA","","Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Net_Fixed_Assets_ACCTGRD"
"a3YDm000000GuChMAK","005Dm000000nnayIAA","","Total Other Non Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Other_NC_Assets_ACCTGRD"
"a3YDm000000GuCiMAK","005Dm000000nnayIAA","","Total Gross Intangibles","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Gross_Intangibles_ACCTGRD"
"a3YDm000000GuCjMAK","005Dm000000nnayIAA","","Net Intangible Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Net_Intangible_Assets_ACCTGRD"
"a3YDm000000GuCkMAK","005Dm000000nnayIAA","","Total Non-Current Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_NonCurrent_Assets_ACCTGRD"
"a3YDm000000GuClMAK","005Dm000000nnayIAA","","Total Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Assets_ACCTGRD"
"a3YDm000000GuCmMAK","005Dm000000nnayIAA","","Total Short Term Notes","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_ST_Notes_ACCTGRD"
"a3YDm000000GuCnMAK","005Dm000000nnayIAA","","Total Accounts Payable","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Accounts_Payable_ACCTGRD"
"a3YDm000000GuCoMAK","005Dm000000nnayIAA","","Total Other Current Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Other_Current_Liabs_ACCTGRD"
"a3YDm000000GuCpMAK","005Dm000000nnayIAA","","Total Current Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Current_Liabilities_ACCTGRD"
"a3YDm000000GuCqMAK","005Dm000000nnayIAA","","Total Non-Current Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_NonCurrent_Liabilities_ACCTGRD"
"a3YDm000000GuCrMAK","005Dm000000nnayIAA","","Total Liabilities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Liabilities_ACCTGRD"
"a3YDm000000GuCsMAK","005Dm000000nnayIAA","","Total Equity","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Total_Equity_ACCTGRD"
"a3YDm000000GuCtMAK","005Dm000000nnayIAA","","Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Balance Sheet)","Net_Worth_ACCTGRD"
"a3YDm000000GuCuMAK","005Dm000000nnayIAA","","Partial Year Adjustment","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Partial_Year_Adjustment_ACCTGRD"
"a3YDm000000GuCvMAK","005Dm000000nnayIAA","","Total Other Income and Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Income Statement)","Total_Other_Income_and_Expenses_ACCTGRD"
"a3YDm000000GuCwMAK","005Dm000000nnayIAA","","(DCF) Cash Collected from Sales","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_Collected_from_Sales_ACCTGRD"
"a3YDm000000GuCxMAK","005Dm000000nnayIAA","","(DCF) Cash Paid to Suppliers","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_Paid_to_Suppliers_ACCTGRD"
"a3YDm000000GuCyMAK","005Dm000000nnayIAA","","(DCF) Cash from Trading Activities","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_from_Trading_Activities_ACCTGRD"
"a3YDm000000GuCzMAK","005Dm000000nnayIAA","","(DCF) Cash Paid for Operating Costs","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_Paid_for_Operating_Costs_ACCTGRD"
"a3YDm000000GuD0MAK","005Dm000000nnayIAA","","(DCF) Cash After Operations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_After_Operations_ACCTGRD"
"a3YDm000000GuD1MAK","005Dm000000nnayIAA","","(DCF) Total Other Income (Expense)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Total_Other_Income_Expense_ACCTGRD"
"a3YDm000000GuD2MAK","005Dm000000nnayIAA","","(DCF) Taxes Paid","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Taxes_Paid_ACCTGRD"
"a3YDm000000GuD3MAK","005Dm000000nnayIAA","","(DCF) Cash Effect. Debt Amortization","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_Effect_Debt_Amortization_ACCTGRD"
"a3YDm000000GuD4MAK","005Dm000000nnayIAA","","(DCF) Net Cash After Operations","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Net_Cash_After_Operations_ACCTGRD"
"a3YDm000000GuD5MAK","005Dm000000nnayIAA","","(DCF) Cash Paid for Dividends and Interest","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_Paid_for_Dividends_and_Interest_ACCTGRD"
"a3YDm000000GuD6MAK","005Dm000000nnayIAA","","(DCF) Net Cash Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Net_Cash_Income_ACCTGRD"
"a3YDm000000GuD7MAK","005Dm000000nnayIAA","","(DCF) Cash After Debt Amort","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_After_Debt_Amort_ACCTGRD"
"a3YDm000000GuD8MAK","005Dm000000nnayIAA","","(DCF) Chg in Investments","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Chg_in_Investments_ACCTGRD"
"a3YDm000000GuD9MAK","005Dm000000nnayIAA","","(DCF) Chg in Net Intangibles","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Chg_in_Net_Intangibles_ACCTGRD"
"a3YDm000000GuDAMA0","005Dm000000nnayIAA","","(DCF) Cash Paid for Plant and Investments","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_Paid_for_Plant_and_Investments_ACCTGRD"
"a3YDm000000GuDBMA0","005Dm000000nnayIAA","","(DCF) Extraordinary and Non-Cash Items","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Extraordinary_and_NonCash_Items_ACCTGRD"
"a3YDm000000GuDCMA0","005Dm000000nnayIAA","","(DCF) Financing Surplus (reqmnts)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Financing_Surplus_reqmnts_ACCTGRD"
"a3YDm000000GuDDMA0","005Dm000000nnayIAA","","(DCF) Net Change in Borrowing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Net_Change_in_Borrowing_ACCTGRD"
"a3YDm000000GuDEMA0","005Dm000000nnayIAA","","(DCF) Net Change in Other Funding","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Net_Change_in_Other_Funding_ACCTGRD"
"a3YDm000000GuDFMA0","005Dm000000nnayIAA","","(DCF) Net Cash from Funding","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Net_Cash_from_Funding_ACCTGRD"
"a3YDm000000GuDGMA0","005Dm000000nnayIAA","","(DCF) Cash After Financing","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Cash_After_Financing_ACCTGRD"
"a3YDm000000GuDHMA0","005Dm000000nnayIAA","","Beginning Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Beginning_Net_Worth_ACCTGRD"
"a3YDm000000GuDIMA0","005Dm000000nnayIAA","","Total Changes in Retained Earnings","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Other)","Total_Changes_in_Retained_Earnings_ACCTGRD"
"a3YDm000000GuDJMA0","005Dm000000nnayIAA","","PFS - Total Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","PFS_Total_Assets_ACCTGRD"
"a3YDm000000GuDKMA0","005Dm000000nnayIAA","","(DCF) Chg in Net Fixed Assets","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Cash Flows)","DCF_Chg_in_Net_Fixed_Assets_ACCTGRD"
"a3YDm000000GuDLMA0","005Dm000000nnayIAA","","PFS - Adjusted Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","PFS_Adjusted_Net_Worth_ACCTGRD"
"a3YDm000000GuDMMA0","005Dm000000nnayIAA","","PFS - Stated Net Worth","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","PFS_Stated_Net_Worth_ACCTGRD"
"a3YDm000000GuDNMA0","005Dm000000nnayIAA","","Sch. E - Total Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_E_Total_Cash_Flow_ACCTGRD"
"a3YDm000000GuDOMA0","005Dm000000nnayIAA","","Total Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Total_Debt_Service_ACCTGRD"
"a3YDm000000GuDPMA0","005Dm000000nnayIAA","","Sch. F - Total Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_F_Total_Cash_Flow_ACCTGRD"
"a3YDm000000GuDQMA0","005Dm000000nnayIAA","","TCF - Gross Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","TCF_Gross_Cash_Flow_ACCTGRD"
"a3YDm000000GuDRMA0","005Dm000000nnayIAA","","Sch. C - Net Profit (Loss)","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Net_Profit_Loss_ACCTGRD"
"a3YDm000000GuDSMA0","005Dm000000nnayIAA","","TCF - Net Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","TCF_Net_Cash_Flow_ACCTGRD"
"a3YDm000000GuDTMA0","005Dm000000nnayIAA","","Sch. C - Total Cash Flow","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Total_Cash_Flow_ACCTGRD"
"a3YDm000000GuDUMA0","005Dm000000nnayIAA","","Sch. C - Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Gross_Income_ACCTGRD"
"a3YDm000000GuDVMA0","005Dm000000nnayIAA","","Sch. C - Total Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Total_Expenses_ACCTGRD"
"a3YDm000000GuDWMA0","005Dm000000nnayIAA","","Sch. C - Net Sales","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Net_Sales_ACCTGRD"
"a3YDm000000GuDXMA0","005Dm000000nnayIAA","","Sch. C - Gross Profit","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_C_Gross_Profit_ACCTGRD"
"a3YDm000000GuDYMA0","005Dm000000nnayIAA","","Sch. E - Total Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_E_Total_Income_ACCTGRD"
"a3YDm000000GuDZMA0","005Dm000000nnayIAA","","Sch. E - Total Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_E_Total_Expenses_ACCTGRD"
"a3YDm000000GuDaMAK","005Dm000000nnayIAA","","Sch. E - Net Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_E_Net_Income_ACCTGRD"
"a3YDm000000GuDbMAK","005Dm000000nnayIAA","","Sch. F - Recurring Farm Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_F_Recurring_Farm_Income_ACCTGRD"
"a3YDm000000GuDcMAK","005Dm000000nnayIAA","","Sch. F - Net Farm Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_F_Net_Farm_Income_ACCTGRD"
"a3YDm000000GuDdMAK","005Dm000000nnayIAA","","Sch. F - Total Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","Accounting Grid (Individual)","Sch_F_Total_Expenses_ACCTGRD"
"a3YDm000000GuDeMAK","005Dm000000nnayIAA","","Loan to Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","ltv"
"a3YDm000000GuDfMAK","005Dm000000nnayIAA","","Max Loan Policy LTV","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","max_loan_policy_ltv"
"a3YDm000000GuDgMAK","005Dm000000nnayIAA","","Potential Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","potential_gross_income"
"a3YDm000000GuDhMAK","005Dm000000nnayIAA","","Effective Gross Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","effective_gross_income"
"a3YDm000000GuDiMAK","005Dm000000nnayIAA","","Total Operating Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","total_operating_expenses"
"a3YDm000000GuDjMAK","005Dm000000nnayIAA","","Cash Flow After Debt Service","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","cash_flow_after_debt_service"
"a3YDm000000GuDkMAK","005Dm000000nnayIAA","","Net Operating Income","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","noi"
"a3YDm000000GuDlMAK","005Dm000000nnayIAA","","Debt Service Coverage Ratio","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","dscr"
"a3YDm000000GuDmMAK","005Dm000000nnayIAA","","Estimated Value","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","estimated_value"
"a3YDm000000GuDnMAK","005Dm000000nnayIAA","","Max Annual Payment Given Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","max_annual_payment_given_policy_dscr"
"a3YDm000000GuDoMAK","005Dm000000nnayIAA","","Max Loan Policy DSCR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","max_loan_policy_dscr"
"a3YDm000000GuDpMAK","005Dm000000nnayIAA","","REVPAR","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","revpar"
"a3YDm000000GuDqMAK","005Dm000000nnayIAA","","Occupancy Percentage","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","occupancy_percentage"
"a3YDm000000GuDrMAK","005Dm000000nnayIAA","","Gross Hotel Revenue","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","gross_hotel_revenue"
"a3YDm000000GuDsMAK","005Dm000000nnayIAA","","Total Departmental Expenses","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","2023-02-24T16:04:45.000Z","005Dm000000nnayIAA","","","","NOI Statement","total_departmental_expenses"
